ResponseID,PROLIFIC_PID,open.16
R_UXgv0CmYNsjc7br,5effec7b92f0e60e0d9420a6,"I do not support the proposition because I feel like it unfairly disregards qualifications in order to pander to representation. That's not to say that I don't support equal opportunity- but in this case it encourages inequality by favoring skin color/race. Ethnicity should have no effect whatsoever. Ideally, resumes would have no names anyhow, so the judgement would be entirely impartial. /  / It's like Biden saying he would choose a ""woman"" as his running mate. As a woman, it was insulting to have him choose a person not on qualification; but on the appearance of being ""PC"" and requiring only that his partner possess a uterus."
R_3edWWfGapx5cci6,5f4c6bee4aac5777aa9fc9cf,"I think this is a bad idea because it allows employers to hire people based on factors other than merit. I think race, sex, color, ethnicity, or national origin should have absolutely nothing to do with whether someone gets hired or not."
R_x3YTlsAESKVj32N,5da48557dc2ba800168e1885,"I fully support the notion of allowing diversity as a factor in public employment and related aspects. I do think more emphasis should be placed on seeking out a more diverse pool of people in order to strengthen any institution, the future of the world depends on it."
R_OANzYbUW6Vi9YCl,5dd984381096ea907a3272f2,I support CA proposition 16 because it will give more people more opportunities for government related actions.
R_2YfjbqnibDF34o7,5d8b32e664ac880018630273,I think it just levels the playing field to a degree - but still would not fully fix the issues. This law still doesn't and simply can't take into account hiring managers that are racist.
R_3dFkUiSx0vTmGfO,5f381e26c181ed2f5a290e97,"For so long, institutional racism and white supremacy have affected BIPOC candidates' abilities to get jobs that they are qualified for. This amendment would begin the work of dismantling institutional racism, to ensure that BIPOC candidates aren't overlooked or discriminated against in the job market. "
R_s56yAYvXwQTr7nH,5f3d42de03555c0832cbef73,"I support it, because California's population is mostly minorities, so the fact that White/Caucasians dominate policy-making positions is stupid. "
R_2aPK9XOcuXD8p92,5d0c46b3dff7d70019e6dda7,"I would have to see more details about it, especially since it is regarding decision making based on race/ethnicity/sex before I can support any legislation like that. "
R_3jUMJdb4oNFbamL,5dfaa06b5005cc807174ba46,I would support it because historically minority populations have not had an even playing field in the US when it comes to jobs. There has been a problem of systematic racism in this country far too long and this might slighly alleviate some wrongs.
R_1drYmikhb4YK7Kp,592533a116210d0001737634,People sometimes have racial biases and may not even realize it. This proposition will make sure that more minorities get considered.
R_278wlBHmUAZMPpW,5f520e7b4939aa047a8ead9d,very impressive way
R_33f3ssIPIdxKFAh,5e1ab52f6a9bac30cbc3214d,"Many people in the U.S. have been excluded from opportunity (in education, employment, etc.) because of their race, sex, color, ethnicity, national origin. etc. It is important to address that exclusion with policies that lift up members of these groups."
R_2WSxrgt0g6cMV4t,5f2d7c0baec57c04cabd9d85,Underrepresented minorities should absolutely have more opportunities to work and be employed. There is a huge gap as far as who is able to be employed and it stems at sexism and racism.
R_tS7loMemd0RRP33,5f2a12f5837dd81e5881b7cc,I don't have a strong feeling about this either way. I would want to spend more time thinking about this and listening to opinions before deciding how I would vote. 
R_1GwEpzpIDryvvKw,5dcede6ce426bd02be7cfaae,"By allowing employers to consider race, sex, etc., it seems that could have undesired results, such as more discrimination.  Also, it's one thing for a company to try to attract diverse applicants for jobs, but I don't think they should actually hire based on these factors.  They should hire the best candidate."
R_z6WUBqHfYJOnTdD,5a444e06817d1800018d11be,"I'm slightly against it. I don't think sex, or color should be considered as much as experience. "
R_3CWLxgKCTDDNqtX,5e9d17f9074db22486eeccae,"It sounds like this proposition would repeal the constitutional language that prohibits discrimination on the basis of race, sex, color, ethnicity, or national origin. While it's framed as being used to promote diversity, I believe it is dangerous to allow discrimination on the basis of race, sex, or other protected classes. Diversity is important, but there are other ways to promote diversity without discriminating against applicants based on race, sex, etc."
R_3GDqMwqTpZPAnMb,5d069f2f041328001a7815be,"I do not support, as I believe that positions should be filled by the most qualified person.  Otherwise everyone is harmed by less than the best results."
R_W89bJC9HqCbo2Gd,5ee524d13384cb0b0adca1c2,Please note I do not think I understood what the proposition was earlier in the survey. I found the wording confusing. I would support the proposition because I think it's more important to have fair representation in public employment than to just judge blindly.
R_CepGtyj9FjFjljH,56721761980a3c0011277389,I believe everyone should have an equal chance when it comes to employment.
R_2zImV4ydoYQNReS,5cdb27365a96750001ed5243,There is no reason against more diversity in policies.  Not sure why it wasn't applied already
R_2wuFhwughAK45ba,5f4583b40b0c6e1929d3fe3c,"These classes are protected for a reason - without protections, companies would be able to legally discriminate to only hire straight/white/male candidates. I agree with increasing diversity, but this proposition sounds like it only wants to increase the number of white people in these jobs."
R_2PnxPJkuE9GZyM3,5cb29cc0a9827c0001e7e477,"First, I don't live in California. Secondly, if this were an amendment on the Ohio ballot, I would not support it because people should get jobs based on merit, not on skin color, sex, ethnicity etc. just to make a workplace ""diverse"". If they are hired because of that, to meet some quota or for virtue signaling, then the company to me then wears a false face and I would find them to be highly disingenuous. "
R_1KuMFtTKmGku6gz,5d34de398f657e00150dd0d5,The proposition will help to correct what has historically been an under-representation of minorities.
R_z83gQ0L7Eu7bWMh,5d8aa95dd06260000179442b,"For a long time only the rich white generally men benefited from employment, education and contracting gains. To even the score, I support California Proposition 16."
R_1E1oxGlvS0PKqLg,56a4d5532ff2cc0005076903,"I support diversifying public employment, education and contracting decisions as it brings new people with new ideas to the table to broaden everyone's horizons.  No sector should be dominated by one race, sex, color or ethnicity and diversifying will make these positions more inclusive."
R_2VO1Fh3dTbt5dGl,5dbaded2af6b8e0e8c3632ed,"People should always, 100% of the time, be hired or appointed based on their abilities and skills. That's it. To place a person in a position based on their race is racism.  Gender as well. It's about abilities.  Race, sex, color, ethnicity, or national origin should have no influence on a hiring/appointment decision."
R_2pLkhfCt5JD8IvN,5d922be2ce1b9b0019f1fe66,"I think people who think this will benefit them should look at history, it will be used against others. Do not give the government the tool of discrimination based on race, sex, etc."
R_2vbNFKN6PGkNuUo,5c6205a724b1fc00019db2de,"I'm not entirely sure the point of this law, and using the fact that a majority of people employed in CA's government are minorities I feel like it's meant to discourage them from having those jobs, though I really don't know if that's the case."
R_2wdvZrCo3bheDgT,5e307edef5abed05e1736185,I honestly would need to no more details about the CA Proposition 16 at this point in time. I feel a bit indifferent about it. 
R_viwpPtlzLysmBEt,5f4c8469ad5ee688eff8cb4b,I feel that this new level of representation will lead to more progressive societal reforms.
R_1jj3fj22aVsTYdR,5c6319a0b73d590001ae789d,I support the CA proposition 16 based on the information that it will help create higher employment numbers for americans.
R_2aW5zP4D00lDPUq,5df304758d257b211e7ff4e0,I am not sure if it would make a difference to resolve the problem.
R_x4OQjYXLBjNUzOp,5e991aaac7bc1615ea5b3eb8,"I support CA Proposition 16 as I believe the current system has prejudice against racial minorities, immigrants, women, etc.  I'd like to give them a fighting and fair chance when competing for a job."
R_2UYsYXw7u1hhiEx,5a94362e873cda0001dc66c9,I think this will help have more diversity in the work place which in the end benefits everyone. 
R_3NwHh6QRr16EJvk,5eb33612d573b51326905f30,Because California is not made up of only white people it doesn't make sense that mostly white people hold government positions. Government positions should be held by the type of people they represent.
R_1f2jjFJltofHqMh,57b560e4a18afd00013e0579,I feel like people who have more experience or qualifications for the job won't get the job because it is based on diversity.  I don't think this will improve things so I oppose CA Proposition 16.
R_1PXH3BdXBhvLuRY,5f354f1a1b8bd04dc3dea197,"I believe all groups should be treated equally. If there will be no direct fiscal effect, then what is the harm?"
R_Uuowg8VZsNAO11v,5e1fa30b3285b12ce6e39fb7,I only slightly support it. I feel that some people dont get a fair shake. I do feel the most qualified people should be hired no matter what but sometimes certain people do not even get a chance to be considered. The consideration is what needs changing.
R_1Iuw5geFiLHvfBk,5f4fcf616d9ce70ea9684e10,"Allow government positions to be selectively filled to represent more diversity and subsequently reflect the population is represents more is a great thing.  While not hiring someone based on race is in itself racist, not hiring based on demographics can be detrimental to the community being served."
R_x495oePanIJvrZD,5f5171f781da7d3c0aa7024b,"I somewhat support CA Proposition 16, what I would like it to do is make it more fair and equal for minorities to get jobs but I do not want it become a 'affirmative action' situation. So what I support would be a very light version of Proposition to makes thing equal but not give minorities a major advantage over other groups."
R_AHE6e0ZD6RXJEK5,5adcefb65f327e0001fb4c05,I support it due to ot the fact it can help public officials more directly mirror the local population. It also allows a way to get past inbuilt biases.
R_2zTKxP76hqqHBYC,58ac91c38bf22a00015b91b3,It allows for a more realistic representation of the population in the workforce.
R_OGNanYHfW6uqSWZ,5e8b7c47dcdcc005a9f8e904,"Allowing race, sex, color, etc. to be considered in decision-making policies in unfair and unjust. Nobody should be denied a job because of their race, sex, etc. "
R_87AOmdtyZJmRbEZ,5f50ee2abb2be4296ea46f4f,very good and helpful all i like it
R_1DHVjpaYDipp5tf,5a76a56c1904200001556da9,"The statement above is vague, but if it REQUIRES a quota of certain races then I'm not so sure, but at the same time, something needs to be done to require businesses to hire at least SOME minorities so that they can see that there are good workers no matter what the skin color, race, sex, gender etc"
R_3EAK4D0nidMZmw2,5f0e9896f5e4e11e12c8f5ac,"I think that I would not support CA Proposition 16 because they use race, sex, color and ethnicity as factors in their policies.  "
R_qVjkglkWUkW9WvL,5e93825b69f077000b898a28,"I think we should be giving minorities more of an opportunity. I know it's something we don't want to think about and want to convince ourselves isn't a problem, but it is. People get discriminated against because of their race way too often, when all races should be equal. Black Lives do Matter.  And that is something white people need to understand more."
R_dcBQEvW0P6VOLfj,5eecee2c6cbf270c5c82cef5,"It worries me that considering race, sex, color, ethnicity, or national origin might adversely effect people of color by emphasizing their identities rather than their work. Since, most employees are already people of color, it makes me wonder if this initiative is an effort to hire more White individuals."
R_31bY88Egnbw8Vvs,5e68acbc938d3214ff65c299,"This proposition allows for diversity *beyond the singular property of qualification for performance of the job in question.*  People bring more to the table than just their ability to perform a function, they can also bring their diverse experience to influence the work environment, which goes beyond their rote role and is influenced by the diversity of their background -- the proposition does not say consideration of diversity should be the SOLE decision making criteria, it just allows for it to be A criteria."
R_24IfzC2JF9rZcxt,5deadce94378272089425962,"I do not support CA proposition 16 because while the title sounds promising, it seems as if it could have negative effects on URMs. With this description of the policy, it doesn't seem to be increasing diversity but instead about repealing measures that are currently in place to help increase more equitable practices for hiring URMs. "
R_1Penr55w66JuKl3,5cbdc86714b3cb0001f035bb,I'm really neutral on this subject 
R_2Sc8fp4SNIK0qSY,5c476621b521ee00019abf67,I support increasing opportunities for people who have been held back in the past.  The percentage in the general population should be considered also when boosting minority opportunities.
R_3COBlWjVBlXKPAh,5a348ea750833c0001ee9550,Allowing diversity as a factor allows companies to turn people away based on their race/gender/etc.
R_2wgGPcdvOGVrAs4,5ec588e1cad3b85a5d8a217f,"I don't understand it. The language is confusing. My understanding, though, is that it's not very fair."
R_33gzkIcFGUZYCrk,5a6df612e70ca900017ae25e,"I do not believe that race, sex, color, ethnicity, etc should be a deciding factor in employment and education decisions. The results could be very negative and lead to more discrimination. "
R_2fm059UExZlEWQo,5f455ed3326727130e7d4a49,"I feel as though I need to do more research on Ca Proposition before making a statement on whether or not I support it, as with any other law or code that is up for vote. It would be unfair to form an opinion on something I'm not completely educated on."
R_2S08EV9VS2ZAb4D,5b5b8fe46de37e00014ee201,Because I think proposition 16 would hurt more people than it would help in the long run.
R_3QLCcV1YfwEWMsm,56365c59dc62e50011cb4c3f,I think the government has too much decision making power as it is now. They do not need more power.
R_339cYQNOsEDLF5a,5f2878286f2b241597c9d564,I feel that it is an important thing to take all factors into consideration in building a complete team of people.  Taking people of all backgrounds into state employment will make the state organizations more representative of the people that they serve.
R_2P13eQEVVuo68OT,5d9950b4d6233a0016fc735a,"While the intentions are good, in that it would theoretically encourage hiring of disadvantaged groups, this policy would ultimately hurt those groups. Allowing consideration of race, sex, color, and ethnicity would exacerbate implicit biases in hiring decisions. Hiring decisions should not regard race, sex, ethnicity, etc. on an individual bases and instead companies should evaluate company-wide policies and the hiring process to determine why it favors certain groups and disfavors others and change those policies in order to increase diversity."
R_9Bu1PQibT3YYhXz,5e77d216e2ce7c0849880e65,"I strongly believe in hiring people based on performance. I don't feel it's right to hire someone because of the color of their skin as that in itself seems racist. Private companies have the right to do what they want, but I don't believe it's the right thing to do. In fact, it might keep people from working hard to be the best one for the job. "
R_27dmh6VAlAYX9Z8,575a0b3033577a00060af29a,"I do not support CA proposition 16 because, as someone who is not a minority, I feel it may negatively impact my future prospects."
R_3HtdnKXsFyiG6dW,5f4cf071633ed2922c6e06dd,"I think it should be about skill &gt; race, sex, color, ethnicity, etc... If I'm interviewing someone I don't care if their name is mike, michelle, or you used to be mike but now are michelle, doesnt matter. Can you do the job, are your skill listed as what I need, and how well do you get along with the current team. Do you seem like a team player? That is what matters to me most."
R_1Xmbyhme9wOpk2d,5f511efe11a25330a63c2684,Diversity will not improve unless it is specifically addressed and altered. This seems like a good step in the right direction. 
R_1IaBIGgO7C6HLse,5ca4e7d55b5b780012e25b54,"I just don't believe that race, gender, etc. should be a factor in hiring someone. People should be hired based on ability."
R_7UPFpEXhNqsseZj,5f1626d3a519eb78ed294223,"I do not think it is a good thing to have race, sex, color, ethnicity, or national origin to be a part of any decision. /  I do not feel that anyone should be judged by the color of their skin or sexual orientation, as people should be judged by the content of their character and accomplishments."
R_3DwDWnUJYLggzth,5f5128c3aa1c4e30e4506d2c,"No policy should be based on tribalism or racism, meaning that people should be treated as individuals.  The quality of life will decline the more we give in to collectivism."
R_1nZStfeaPVY2lLo,5d85150104ad7f00180935d1,I feel that diversity should not be allowed to be factored into making decisions because it could allow for unfair discrimination against minorities. 
R_cFLigpdO7uk7Mrv,5bc9ff771760a8000115b8f7,"I support any law that helps people who should have been accepted as equal in the first place. In my eyes,n this shouldn't have ever been an issue, but I'm not naive either. The second set of questions, I think you may have meant people on the top, it says bottom twice. That's why I left my answer as neither agree or disagree."
R_1odr3381K5Puj6O,5e6f0e51374f5b4c6858fc9c,I think it's just and fair for everyone to have an equal chance opportunity to advance in the workplace no matter what ethnic background they have. 
R_3MJS8O6iIHhdhnO,5d295e07d3edf9001a801625,"The only thing that should be considered is a person's merit, REGARDLESS of race, sex, color, ethnicity, or national origin."
R_2Uim2x7eJr92lke,5a78dbb9ae9a0b0001a97212,"Assuming I am reading this prop correctly, it seems that a yes vote would allow government institutions to enact policies that push for greater diversity. There is plenty of evidence that diversity improves work environments and I think historically underrepresented individuals having greater access to the bureaucratic processes in our society is a good thing."
R_3LjaD6tKctXR98T,5eb199a14e303b0c423895d9,"I support Prop 16 because I believe people to be equal regardless of race, sex, gender, ethnicity, or origin. In America we need to take serious steps to end systemic racism, and I think Prop 16 is a good start."
R_1FmtHIW4CZUDXpt,5f504fa41b8bf01c1246dbbc,"I don't agree with hiring based on traits people were born with and can't change. This proposition can also have the opposite effect of diversity, and allow discrimination of groups in the hiring process."
R_3PZZ966tlXTMbUY,5a8c2da3eea3d300016ea27c,"I guess I support it, but I am not really sure because the effects are highly uncertain."
R_2bIBIn786iNxh7H,5a388fdc0006450001bf2983,I am not of the opinion that allowing policy to consider diversity concerns over need or competence would benefit society. Attempting to fight discrimination with discrimination does not seem helpful to me.
R_2EEw9tbtAchBUnn,5b60c3376a4e130001513128,"Overall, I think it would be beneficial to marganalized. It does maybe hurt confidentiality and constitutionality, but who cares about all that? "
R_vcLU0WDk5Sh08A9,5f4fe42aa8de8e1136e85064,"I think that some people of certain races, sexes, ethnicity, or national origin are under represented in public offices and jobs due to their circumstances. I think this could help rectify the situation. "
R_32Mj0rvTjyguEyO,5d431172beeecd0019d009fa,"I think race,age and sex should never be a factor in any situation. When your told race doesn't matter, but one of the first questions on almost every form is race..it is quite obvious it does and can be used against you."
R_1PRXc6bcKsBS5RF,5ee584e4acfd341ac542b0c9,I do not feel that race should be a factor when it comes to decision making.  Everyone has different skills and abilities no matter what their race is.
R_9z38aDmiBGrRxN7,5ee0f5feec87fc0bc5eabdd7,It will be a good decision for our country. 
R_3nCvpOconYlSKZ2,5dc091fa9be08f03fb01a816,I support this because it gives everyone a fair chance at getting considered for a job. 
R_2WPGz0gR9e12v4T,5dda0a8b3c870a9824c901f5,"Something needs to be done to make up for generations of discrimination; there are people with much to offer who are too often shuttered out of opportunities to advance. This serves as a stopgap measure until more attention can be paid to ensuring more equal opportunity with better schools, social programs. This will not improve on its own and if we don't address it, the situation will get more dire. "
R_eFEVeAPKkqAbs1r,5f45c410ce72531eb61a7b4c,I don't believe that those factors should be taken into consideration for decision making. I believe that it will lead to more discrimination for certain groups.
R_3MA0n7ENhO0oHQX,5be24386fbb7ba0001e7f2c6,because it takes inclusion into account.
R_2du7GfINCT3UAbq,5ed559e5afbd830e2117ed55,"I believe that the number of jobs held by minorities should improve naturally over time, as a reflection of the consistent work and effort of each person, not as the result of special treatment designed to make it easier for them to succeed."
R_qVN9gWISITB1Ndv,5f5bac39ce8ed832aa378a53,It's over-legislation. Need to go back and simply repeal all previous legislation that enabled the problem in the first place. Then enforce those policies against bigotry that subsequent legislation disabled.
R_uziBCiCx51uCzYd,5e1b725de8a663380249e8f9,"I feel like there is too much emphasis on race, sex, color, ethnicity in government decisions as is. I feel that there is no need to repeal the prohibiting of this policy at this time."
R_3neFB0p495Svwyo,5f3435eae0a84d301cf5e49a,They make very good decision.
R_1OVMNvm9CTGKzGm,5d453e8723a5bb0001492546,"Call me idealistic, but I do not believe such matters play a role in the hiring process. I do not have any issue with a company wishing to expand their workforce with diverse perspectives, but I have an issue with a company assuming that a certain category of human will inherently possess such qualities.  /  / If the hiring processes have failed California workers, then hire better decision makers. The issues facing our society are because of choices and not legislation. "
R_1obDALJqwYqZeZP,55d60948db6a810013fa0d8e,"I really don't know, I don't understand the propersition. It seems like it's repealing a civil rights provision. It could be abused down the road."
R_2rjWiM7XgOfQmd8,5ee0e5063f7f190b2b3f3b14,I support diversity in all sectors of work and society. I believe this will serve as one concrete measure to reverse systemic discrimination and bias. 
R_AN9Brqw2nkFjXGx,5f587b67b176473e490dbdf4,"Yes,vote supports this constitutional amendment to repeal proposition 209.Which permits  government decision-making policies to consider race,sex,color ethnicity or national origin."
R_3CVIhq3WVhShjcb,5edfbd316e98a72c5f5bdf16,It is my understanding that Prop 16 repeals an amendment that bans affirmative action policies and practices.  I am generally in favor of affirmative action policies (considering that this country has had affirmative action for cis-straight white men in this country for centuries and clearly still has a major problem with systemic racism) and so I would support this proposition
R_2f6WjZYDt3XnBFj,5d7fcd916e5c9f0017c9d8be,I do not support that because it is not a personal opinion.
R_3suEVwmW2JhxNiD,5c3a87a61ede2b000115cf76,"I don't feel there should be a fixed quota on what proportion of races to hire.  I do believe minorities should be given consideration and maybe a slight preference if a public organization's diversity makeup does not meet that of the general population of the state (i.e. if blacks make 10% of the races in california, aim to have 10% of blacks in the organization if the appropriate number of qualified for the position blacks apply).   If you aim for diversity in proportion to California's population, you can adjust the workforce through hiring and retirement/quitting to keep up with the increasing percentage of hispanics in the population, decreasing percentage of whites in the population, and so on."
R_3fCfcqEEiEaaKs0,5dc4175e3317732e53467e8b,always support
R_2R4CPXQ2PDr5aCV,5f4fc9cd9b0aef0d06c05a35,I support this proposal because it will eliminate caste discrimination and give men and women equal rights in work.
R_2upmrV6A34btc0E,5ec8179eb5b1d20f88b26120,I think that making things more diversified should be a priority. Most places are racially and gender-specific and I think things need to change to give everyone a fair shot at life. 
R_2wMMT0xOvD3sdKP,5f04acc23ea84475f5d78026,"It's dumb, racist, bad for children, bad for parents, bad for everyone... even the people who are getting the jobs just because of their race. California isn't some state dominated by whites, it isn't even mostly white, and most places in California whites are a minority. Whites do not hold the majority of wealth in California either. Of course this doesn't effect the state on a government level, or ""local"" entities... This is why people are leaving California and California doesn't care because it doesn't hurt any of the people in government. Trying to put down white people to make room for others to take teaching jobs or government jobs is how you further corrupt the system and make people stop believing in the American Dream. The open racism against whites needs to stop. This is disgusting to even suggest and spitting in the face of whites who are working on making better lives for them and their families. "
R_3fjABELSdaVbUvO,5b5b455d8fb47700015830b7,"I support this proposition because the way society is now does not allow for minorities to be treated fairly, and things need to be changed to take away that disadvantage. Policies must be made to enforce these slow changes "
R_esQwwp1p82zN1XX,5f0dec5bb2612205fe864ab6,"The prompt stated that the majority of government positions were held by people of color. The employers should not need to consider race, sex, color, or national origin when hiring new employees at this point as diversity is already high.  "
R_3R1mHfq0GkCDMqb,5d2aa98aaffa880015f56395,"One of the reasons employment was first restricted by the consideration of race, sex, ethnicity... was to help minorities.  An employer could not exclude someone because they were black, gay or so on.  The overturning of this restriction will only set us back 50 years.  Sure, in today's environment when it is popular promote all sorts of so-call minorities, we can envision a workplace where all are represented.  However, as soon as the gay, black or atheist bandwagon loses traction, people will have a ready made reason to start excluding minorities by legal matters.  Believe me people living where I do in the Bible Belt would love to have a legal right to ask if a person is gay or non-christian.  In general, the proposition is short-sided.   "
R_2pPLFXpbAAhV9dp,5b03081a7181980001f650b7,"I don't know enough about it. I would need more information, but it seems positive."
R_1rvK8swjhnrooQs,5f2087ce96df3538e09a6680,I thing they are doing good and they are also very positive
R_12bDrk4spuEfOBH,5f103503ffcdaf0008141ad6,I do not support it because of its unfair behavior toward minorities.
R_QmqVcHvg72bLEpb,5f4c4a22d8963d8637bf8457,I think it’s good because it helps to ensure that minorities get a fair and equal chance at having an opportunity. 
R_vwveNdEKV7Hn08F,5f194b89b77f931b785bd0e8,"For not well considered policy for minorities, I'm not supporting this. "
R_tYyvcOF5k0GSkrD,5f5108ff8ba7012cb2446667,"I support encouraging diversity in the workplace and ensuring that people of all races, sexes, ethnicities, etc. have an equal chance at employment. "
R_30nH9dG2GeBE2Qy,5eeabb4143299b1e176fb83e,It is a Proposition that would impact a more fair system in specific education where minorities might get left behind. 
R_2b4cLRMXxek6Av4,5c832bd24b0de2001b3510fc,Oppose because race or sex or any thing else shouldn't determine whether they get a job or a position.
R_3iDWZozQB1Nvwqi,5a4ffbc076d1c60001aa9438,I support this proposition because more minorities would get hired in jobs than they previously would not have.
R_3MajjkZcbzTr5cq,5dc1e2c9880a29158c594ba2,"I oppose this. I think this will favor minorities because people will want to hire minorities to help them out. It shouldn't be this way. Hiring should be done based on the most qualified candidate, regardless of their race, age, sex, etc."
R_3PjLFELwkrWjPeJ,5c4623f40df98d0001edaec8,Considers everyone in making desicions
R_1je1iMBwJ932nGR,5f26a21c70a6d23f6032b1ea,I feel that the decision making policies for this could hinder just as much as help the groups effected. The basis for this policy that people consider should not be the determining factor but rather on the merit or individual themselves.
R_3kAtePVp2w8i6BV,5e836a3c2598d409928dae31,"Everyone should have an equal opportunity for anything in this country. Race, sex, color, ethnicity, or national origin should have absolutely no bearing on any sort of decision in this country. The fact that we even consider these differences to be ""necessary"" in how we make policy is absolutely disgusting, as we should all be equal for everything."
R_20Nalfwmdlwy5dP,5ec856b30b73c132c0a1d46a,"I support it because it gives everyone, regardless of who they are, a chance at getting the job."
