ResponseID,PROLIFIC_PID,open.resp
R_2cuVT7TbFPFzFE3,5d461ca8597d3a001694dd9f,The biggest barrier to creating equality between groups is the social stigma and stereotyping of certain groups.
R_2rpk7CFQNZb02Xp,5ebae1553421dc07a5fc6673,"give more profits to groups who's worse on statistic but also remember that in ""better"" groups there also may be some problems "
R_W1gIB3Uf5DNwWU9,5ebec8ea81dc120cd9ba66da,"The self-reinforcing effects of systemic racism are the biggest barrier.  For example, Black entrepreneurs receive less financial support (and face other systemic barriers), so they succeed less, so they are seen as less likely to succeed and thus not worthy of equal financial support (much less the extra financial support they might need to overcome those other systemic barriers)."
R_1od15lN4x2tKfr9,5f6b9e2aab8b000def48cc53,The people in power that control income equality are majority white men. More diversity among financial people of power has the potential to create greater positive change in equality between different groups.
R_2tJ4OsHcNnYRyHf,5ec5880e02a64c5b4102561f,"I think the biggest barrier is getting everyone to see different groups as being equal. The perception that if someone is not like yourself, it makes them less desirable is still very prevalent. We need to change the way people think about other people and get them to see that just because they are different, that's not a bad thing."
R_u1yVWdqpBXni4BH,5ededa791eabd41875e762e3,I think the biggest barrier is racial stereotypes that still exist in society despite efforts to minimize them. 
R_3D1SGekp38boeLi,5f4d2221a1cde598e2369c70,"One barrier is criminal history. Unfortunately, race and gender still play a role in this as wel,"
R_116ZO4kxhGWcKbK,5ee68971dde4ef4056079287,its hard to say. but something needs to change
R_3EHdjDK2Thxzlcp,5d7aad4d2b723f00017be8d3,HArd to change habits and views by those in charge. Gaps in income.
R_1MtmDWIZnuG1LYl,56d1af6521cd29000b973ff2,Lack of good education and lack of good job opportunities 
R_3MGMc0n3Zb2ZsnO,5ad7c794c25ea000018848d1,Institutional racism and classism is the biggest barrier. Certain disadvantages are perpetuated and people from less privileged groups start out several steps behind people from more privileged groups. 
R_2zbzhtwQQz721TY,5c8f2ac8d7ecab0018d529aa,I think society and companies have to create an idea to improve this issue.
R_9ST1Z42K1ptlVlL,5f49f3262a3d07563d14a7f1,I think the biggest barrier to creating equality between different groups is a lack of willingness for people to see beyond their own perspective/identity. People need to learn how to listen to others who have different backgrounds or perspectives.
R_t0uykzkn9WDclr3,5d847ac9be4b0b00188463d7,"Equality of opportunity is what we should be striving for, not equality of outcome. Don't outright hire people based on physical characters, disabilities, etc., but encourage people of all kinds to seek out jobs that appeal to them."
R_2WUVvMox1ZX6sfh,59a88f5b321f870001d16d68,Prejudices and over thinking that all groups of people are somehow equal and unequal based on their culture
R_eXW1LuyYvmEHfBn,5eb57e90d84b7308d4001836, / IS NOT HAVING KNOWLEDGE
R_2zefi5vP42eq2eV,5ee121f4aa67fe4db6f8e659,"The biggest barrier to equality is recognizing each group as different, and thus setting different standards for each group. Equality is treating each group exactly the same."
R_0ODOGuPQeKqwhIB,5e27616fe837f399dc3fe42f,"I think the biggest barrier is the fact that the system/unchecked capitalism rewards those who are already rich and influential. People care more about money than they do about equal rights, even if they don't consciously realize that that's what is happening, so as long as the system currently in place benefits the wealthy, it will change at a glacial pace, even if the system is discriminatory."
R_3DkhFFEVEOR4Gz0,5c46b35f904c420001274333,I think the biggest barrier is probably employers discriminating against certain groups of people.
R_3KoNlr7BcMNgDw5,5f70ecb8b8137d701eb29f26,Their different ethnicity and languages
R_1n9kjKYEyHYqUpg,5dba0a89ffee14070ae13f74,"Because it should be based on an equal playing field - just based on merit, ability, etc. However life isn’t fair nor will it ever be, so to try and compensate you’re actually hurting other groups instead."
R_Ze5aMANnhe8n82d,5de9ca3319398a0f991c84cb,Dominant white CEO s of big corporation. Gender inequality of society that pushes male dominance. 
R_Rxeu6diHSzjh88p,5e41d817cfafb807ef94486a,"It is because at the beginning the gap was open, now it is hard to close."
R_3rU2dUiJYNWsmxb,5f97020f7a03b7055a8ef470,I think the biggest barrier to creating equity is perception. Often people will look at someone who reminds them of themselves (based on income status or the idea of race and gender)  more favorably than someone who does not remind them of themselves.
R_25vhR0yVsMI9CJb,5dcaf5db575da17c63ebb51b,"The human condition. You can create equality of opportunity but not equality of outcome. You can offer a minority of a population the majority of the opportunities but that does not mean it will work out equally. Not everyone has the same skills and or motivations, so schools and banks need to be colorblind."
R_2AZQWtYhZAeyNhj,5f63605e69623f015f22eec4,The biggest barrier to creating equality between different groups are race identity.
R_1eXeIzg5QuYkPee,571cea664ca277001153c045,Some people don't want equality and they are doing their best to make sure it doesn't happen. 
R_yVfBLGchYALIdrz,5ef7bc9de683904f56114114,When you’ve give advantage to one group upon hinder the other group.
R_25GCkwH2JZx0dkV,5eaae42f19a24d05cbd6ccb4,"I think that the biggest barrier is peoples opinions about each groups and how sociaty see them, sets of mind need to change. "
R_3r1GOo0IOSWVdPh,5e3f8fcc6aa9281f24577e9d,"The biggest barrier is probably treating different groups equally. If they've been historically treated unequally, in order to even things up you'll need to give extra breaks to the group that has been the 'underdog'. You need to compensate for the past disparity."
R_3kLAVc7YGu3uKG0,5e869a2ada38292db0605de5,"Push back centered around the idea of entitlement. People who have previously experienced special treatment are accusing others of demanding special treatment because programs are explicitly naming targeted recipients while society in large part avoids naming or referencing the bias the program is designed to combat. For example, affirmative action is often discussed as preferential treatment of minority applicants instead of being framed as a program which addresses existing preferential treatment of white applicants (which is more accurate and avoids placing the burden on minorities to defend themselves against systemic bias that our culture avoids admitting existence of). "
R_BtaBx6KeKeSCZiN,5ec2142f6e98202af3300059,The biggest barrier to creating equality between groups is the unwillingness for the dominate group to give up their increased control. The dominate group refusing progress delays equality from happening.
R_20YF1aUzCD2QsFo,5ecaebb6cb2a1201f852fd14,"Maintaining fairness to all candidates and not excluding people simply by race, religion, functional status, etc."
R_2TKQWGeYUMucKqD,5884593bd920ed0001fdccb4,Older generations still stuck in older times far as how they view women in the workplace.
R_87Khh1EbFp1tdPr,5e023c7453e846dd3b145ae0,"lack of conversation, listening, and understanding."
R_2dZ9zHqSIkUecK0,5f2ddb10a2052d12773e49ec,"I think the biggest barrier to creating quality between groups is racism. It's deeply ingrained in the US and very hard to overcome. Small steps have been taken to improve the situation, but more is needed."
R_2R8saHNQAlEe7aT,5f86a1fba0141c1f0fcd9517,I think the biggest barrier is the budget and wrong estimate.
R_28D8UESMXHzcofd,5eebfc26fe8e6a1922767dbf,Wealth inequality.
R_1Nk7JiCH9DeclD9,5c6dee52031a7c000190891f,I think it is largely cultural differences and maybe some left over affects from old policies that happened long ago.
R_xg9t4ar3f1jxOql,559fa17cfdf99b69c369d364,Stupidity on the right for the most part. Those fucking idiots love to vote against their own interests. The whole system is really rigged toward the rich and super rich. Voting for your own interests would only be a start.
R_37ALH0bqX53KSnD,5b18647968a5ed00017343ec,"Opportunities provided from the very beginning all the way to adulthood. Some groups start off at different disadvantages than others, and it's impossible to fix all those disadvantages at once."
R_2Vel2MWkfmWYnrC,5f82192f7d871631c79c1017,"The biggest barrier is a lack of education and representation. If everyone were educated the same way, and told that they can become whatever they want to become, then opportunity would be equal."
R_1CJR1vfZZhktIVI,5f7725e18a6ec01fb01238d1,Too great difference in skills and experience. Too large differences between groups.
R_3j2x1TfQbzyRXwD,5ee6ab9040e0190ffebdb983,I think the biggest barrier in creating equality would be the current policies at place.
R_23TX16dXCHtOCq8,5dbf9446a3f5cb419e9d28c8,"blind application processes, that the hiring party does not know or ask about the status in the hiring process"
R_1XHvTbc1pNkAwKd,5f568b81712ed00cb3759181,"I think that the biggest barrier is that some white people feel that if another group's status/power/wealth increases, then their status/power/wealth will decrease. "
R_3JrenxXpvZahfQT,5d457567beeecd0019d01055,The biggest barrier to creating equality between different groups is that everyone doesn't want to work equally for the equality.
